fdc_id,description,brand_owner,brand_name,ingredients,serving_size,serving_size_unit,food_category,search_category
2603773,"POTATO PIEROGI, POTATO","Delicious Fresh Pierogi, Inc.",DELICIOUS FRESH PIEROGI INC.,"WATER, POTATO, MASHED GRANULES (POTATOES, CALCIUM STEAROYL LACTYLATE, MONOGLYCERIDES, PRESERVATIVES [DISODIUM DIHYDROGEN PYROPHOSPHATE, SODIUM BISULFITE, BHT, VITAMIN C]), FLOUR, SOY OIL, SALT",123.0,GRM,"Entrees, Sides & Small Meals",potato
2271163,"POTATO PIEROGI, POTATO",Kowalski Sausage Co. Inc.,KOWALSKI,"FILLING: : POTATOES, MARGARINE (LIQUID SOYBEAN OIL, WATER, SALT, HYDROGENATED SOYBEAN OIL AND/OR COTTONSEED OIL, VEGETABLE MONOGLYCERIDES, SOY LECITHIN, POTASSIUM SORBATE AND CITRIC ACID (PRESERVATIVES), ARTIFICIAL FLAVOR, BETA CAROTENE (COLOR), VITAMIN A PALMITATE ADDED), SALT. DOUGH: FLOUR (BLEACHED WHEAT FLOUR, MALTED BARLEY FLOUR, POTASSIUM BROMATE), WATER, CORN OIL, SALT, EGG SHADE COLOR (PROPYLENE GLYCOL, TURMERIC AND ANNATTO).",113.0,g,"Croissants, Sweet Rolls, Muffins & Other Pastries",potato
2425546,"POTATO POPPERS, POTATO","Whole Foods Market, Inc.",365 WHOLE FOODS MARKET,"POTATOES, EXPELLER PRESSED SUNFLOWER SEED OIL, RICE FLOUR, POTATO GRANULES (DEHYDRATED POTATOES, MONO- AND DIGLYCERIDES OF FATTY ACIDS [EMULSIFIER)], SODIUM ACID PYROPHOSPHATE [TO PROMOTE COLOR RETENTION], CITRIC ACID), SALT, POTATO STARCH, METHYLCELLULOSE, DEXTROSE (WHEAT)*, WHITE PEPPER, ONION POWDER.",84.0,g,Frozen Prepared Sides,potato
2400231,"POTATO PUFFS, POTATO",The Kroger Co.,SIMPLE TRUTH,"POTATOES, CANOLA OIL, SALT, CORN FLOUR, DEHYDRATED POTATO, CITRIC ACID (TO PROMOTE COLOR RETENTION), DEXTROSE (TO PROMOTE BROWNING).",84.0,g,"French Fries, Potatoes & Onion Rings",potato
2475741,"POTATO ROLLS, POTATO",Aunt Millie's Foodservice ,AUNT MILLIE'S BAKEHOUSE,"ENRICHED FLOUR [UNBLEACHED WHEAT FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, THIAMINE MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), NIACIN (VITAMIN B3), FOLIC ACID], WATER, YEAST, SUGAR, POTATO FLAKES, WHEAT GLUTEN, SOYBEAN OIL, MODIFIED WHEY, BUTTER, SALT, CULTURED CREAM, SODIUM STEAROYL LACTYLATE, DATEM, DEXTROSE, MONO AND DI-GLYCERIDES, CALCIUM PROPIONATE (A PRESERVATIVE), VINEGAR, YELLOW CORN FLOUR, SPICE OILS (TURMERIC AND ANNATTO), NATURAL AND ARTIFICIAL FLAVOR, CALCIUM SULFATE, CITRIC ACID, ASCORBIC ACID; TOPPED WITH FLOUR.",35.0,g,Breads & Buns,potato
2503567,"POTATO ROLLS, POTATO",United States Bakery,FRANZ BAKERY,"ENRICHED UNBLEACHED WHEAT FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN AND FOLIC ACID), WATER, SUGAR, YEAST, SOYBEAN OIL, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: POTATO FLOUR, VITAL WHEAT GLUTEN, SALT, YEAST NUTRIENT (AMMONIUM SULFATE), DOUGH CONDITIONERS (SODIUM STEAROYL LACTYLATE, ASCORBIC ACID, MONOCALCIUM PHOSPHATE), DEXTROSE, CORN STARCH, NATURAL AND ARTIFICIAL FLAVORS, CALCIUM SULFATE, ENZYMES, CALCIUM PROPIONATE (MOLD INHIBITOR), YELLOW CORN FLOUR, TURMERIC & ANNATTO (COLOR).",57.0,GRM,Breads & Buns,potato
2381771,"POTATO ROUNDS, POTATO","Supervalu, Inc.",ESSENTIAL EVERYDAY,"POTATOES VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: SOYBEAN OIL, CANOLA OIL), YELLOW CORN FLOUR, SALT, GRANULATED ONION, SPICE EXTRACTIVES, DEXTROSE AND DISODIUM DIHYDROGEN PYROPHOSPHATE TO PROMOTE COLOR RETENTION.",85.0,g,"Entrees, Sides & Small Meals",potato
2295452,"POTATO SALAD, POTATO","Reser's Fine Foods, Inc.",RESER'S FINE FOODS,"RED POTATOES, SOUR CREAM (PASTEURIZED CULTURED CREAM [MILK], ENZYMES), MAYONNAISE (SOYBEAN OIL, WATER, EGG YOLKS, VINEGAR, SALT), SUGAR, BACON BITS (PORK, WATER, SALT, SUGAR, SODIUM PHOSPHATE, SODIUM ERYTHORBATE, SODIUM NITRITE, MAY CONTAIN SMOKE FLAVORING), ONION, SWEET PICKLE RELISH (CUCUMBER, SUGAR, DISTILLED VINEGAR, SALT, CALCIUM CHLORIDE, MUSTARD SEED, XANTHAN GUM, CELERY SEED, DEHYDRATED RED BELL PEPPER, NATURAL FLAVORS, TURMERIC, MINCED ONION), BROWN SUGAR, WATER, LEMON JUICE, VINEGAR, SALT, MODIFIED CORN STARCH, ONION POWDER, GARLIC POWDER, BLACK PEPPER, DEHYDRATED PARSLEY, XANTHAN GUM, NATURAL BACON FLAVOR (NATURAL FLAVOR [MILK], CORN SYRUP SOLIDS, SALT, YEAST EXTRACT, NATURAL SMOKE FLAVORING), POTASSIUM SORBATE (PRESERVATIVE), SODIUM BENZOATE (PRESERVATIVE).",140.0,g,"Pickles, Olives, Peppers & Relishes",potato
1892056,"POTATO SALAD, POTATO",The Kroger Co.,F.G. MEYER DELICATESSEN,"POTATOES, MAYONNAISE (SOYBEAN OIL, WATER, EGG YOLKS, VINEGAR, HIGH FRUCTOSE CORN SYRUP, SALT, CALCIUM DISODIUM EDTA [PRESERVATIVE]), SWEET PICKLE (CUCUMBERS, HIGH FRUCTOSE CORN SYRUP, DISTILLED VINEGAR, CONTAINS LESS THAN 2% OF: SALT, XANTHAN GUM, SODIUM BENZOATE [PRESERVATIVE], CALCIUM CHLORIDE, NATURAL FLAVORING, POLYSORBATE 80), RED BELL PEPPER, WATER, CELERY, ONION, LESS THAN 2% OF: MUSTARD (WATER, VINEGAR, MUSTARD SEED, SALT, SUGAR, SOYBEAN OIL, TURMERIC AND PAPRIKA, ANNATTO, GARLIC, SPICES, XANTHAN GUM, CALCIUM DISODIUM EDTA [PRESERVATIVE], NATURAL FLAVOR, CITRIC ACID), HARD COOKED EGGS, SALT, MODIFIED CORN STARCH, POTASSIUM SORBATE AND SODIUM BENZOATE (PRESERVATIVE), DEHYDRATED PARSLEY, COLOR (WATER, PROPYLENE GLYCOL, YELLOW 5, CITRIC ACID, SODIUM BENZOATE [PRESERVATIVE]), XANTHAN GUM, VINEGAR.",140.0,g,"Pickles, Olives, Peppers & Relishes",potato
2160379,"POTATO SALAD, POTATO",Rafael Padilla & Cia S. En C.,HEINEN'S,"INGREDIENTS: POTATOES, SOYBEAN OIL, CELERY, WATER, ONIONS, CARROTS, SWEET RELISH (PICKLES, CORN SYRUP, SALT, DISTILLED VINEGAR, WATER, SPICES, PEPPERS, XANTHAN GUM, CALCIUM CHLORIDE [FIRMING AGENT], NATURAL FLAVORS, TURMERIC [COLOR]), CONTAINS LESS THAN 2% OF GREEN BELL PEPPERS, SUGAR, EGG YOLKS (EGG YOLKS, SALT), SALT, WHITE DISTILLED VINEGAR, RED BELL PEPPERS, MODIFIED POTATO STARCH, LEMON JUICE, FRUIT AND VEGETABLE JUICE (COLOR), XANTHAN GUM.",149.0,g,"Pickles, Olives, Peppers & Relishes",potato
1892055,"POTATO SALAD, POTATO",The Kroger Co.,F.G. MEYER DELICATESSEN,"POTATOES MAYONNAISE (SOYBEAN OIL, WATER, EGG YOLKS, VINEGAR, HIGH FRUCTOSE CORN SYRUP, SALT, CALCIUM DISODIUM EDTA [PRESERVATIVE]), SWEET PICKLE (CUCUMBERS, HIGH FRUCTOSE CORN SYRUP, DISTILLED VINEGAR, CONTAINS LESS THAN 2% OF: SALT, XANTHAN GUM, SODIUM BENZOATE [PRESERVATIVE], CALCIUM CHLORIDE, NATURAL FLAVORING, POLYSORBATE 80), RED BELL PEPPER, WATER, CELERY, ONION, LESS THAN 2% OF: MUSTARD (WATER, VINEGAR, MUSTARD SEED, SALT, SUGAR, SOYBEAN OIL, TURMERIC AND PAPRIKA, ANNATTO, GARLIC, SPICES, XANTHAN GUM, CALCIUM DISODIUM EDTA [PRESERVATIVES], NATURAL FLAVOR, CITRIC ACID), HARD COOKED EGGS, SALT, MODIFIED CORN STARCH, POTASSIUM SORBATE AND SODIUM BENZOATE (PRESERVATIVES), DEHYDRATED PARSLEY, COLOR (WATER, PROPYLENE GLYCOL, YELLOW 5, CITRIC ACID, SODIUM BENZOATE [PRESERVATIVE]), XANTHAN GUM, VINEGAR.",140.0,g,"Pickles, Olives, Peppers & Relishes",potato
2190283,"POTATO SALAD, POTATO","Giant Eagle, Inc.",GIANT EAGLE,"POTATOES, SOYBEAN OIL, WATER, CELERY, SUGAR, EGGS, CONTAINS LESS THAN 2% OF SWEET RELISH (CUCUMBERS, FRUCTOSE, VINEGAR, WATER, SALT, XANTHAN GUM, RED PEPPERS, NATURAL FLAVORS, SPICES, ALUM [FIRMING AGENT] TURMERIC [COLOR]), SALT, EGG YOLKS (EGG YOLKS, SALT), WHITE DISTILLED VINEGAR, MUSTARD (WATER, DISTILLED VINEGAR, MUSTARD SEED, SALT, SPICES), ONIONS, RED BELL PEPPERS, GRANULATED ONION, MUSTARD (DISTILLED VINEGAR, MUSTARD SEED, SALT, TURMERIC, SPICES), SPICES, LEMON JUICE CONCENTRATE, PAPRIKA (COLOR).",120.0,g,"Pickles, Olives, Peppers & Relishes",potato
2327019,"POTATO SALAD, POTATO",Rafael Padilla & Cia S. En C.,HEINEN'S,"INGREDIENTS: POTATOES, SOYBEAN OIL, CELERY, WATER, ONIONS, CARROTS, SWEET RELISH (PICKLES, CORN SYRUP, SALT, DISTILLED VINEGAR, WATER, SPICES, PEPPERS, XANTHAN GUM, CALCIUM CHLORIDE [FIRMING AGENT], NATURAL FLAVORS, TURMERIC [COLOR]), CONTAINS LESS THAN 2% OF GREEN BELL PEPPERS, SUGAR, EGG YOLKS (EGG YOLKS, SALT), SALT, WHITE DISTILLED VINEGAR, RED BELL PEPPERS, MODIFIED POTATO STARCH, LEMON JUICE, FRUIT AND VEGETABLE JUICE (COLOR), XANTHAN GUM.",149.0,g,"Pickles, Olives, Peppers & Relishes",potato
2298759,"POTATO SALAD, POTATO",Stater Bros. Markets Inc.,STATER BROS. MARKETS,"POTATOES, MAYONNAISE (SOYBEAN OIL, WATER, EGG YOLKS, VINEGAR, SALT), SUGAR, CELERY, WATER, SWEET PICKLE RELISH (CUCUMBER, SUGAR, DISTILLED VINEGAR, SALT, CALCIUM CHLORIDE, MUSTARD SEED, XANTHAN GUM, CELERY SEED, DEHYDRTED RED BELL PEPPER, NATURAL FLAVORS, TURMERIC, MINCED ONION), MUSTARD (WATER, VINEGAR, MUSTARD SEED, SALT, SUGAR, TURMERIC, PAPRIKA, GARLIC POWDER, SPICES, XANTHAN GUM, ANNATTO EXTRACT COLOR, NATURAL FLAVOR), ONION, VINEGAR, RED BELL PEPPER, SALT, MODIFIED CORN STARCH, NATURAL FLAVOR, SODIUM BENZOATE (PRESERVATIVE), POTASSIUM SORBATE (PRESERVATIVE), XANTHAN GUM, ANNATTO EXTRACT (COLOR).",140.0,g,"Pickles, Olives, Peppers & Relishes",potato
2299057,"POTATO SALAD, POTATO","Wegmans Food Markets, Inc. ",WEGMANS,"POTATOES, MAYONNAISE (SOYBEAN OIL, WATER, EGG YOLKS, DISTILLED VINEGAR, SALT, SUGAR, SPICE, LEMON JUICE CONCENTRATE, NATURAL FLAVOR, OLEORESIN PAPRIKA), CELERY, EGGS, WATER, ONIONS, MALTODEXTRIN, CULTURED DEXTROSE, SALT, DISTILLED VINEGAR, SPICES, SUGAR, PAPRIKA, CELERY SALT (SALT, CELERY SEED).",150.0,g,"Pickles, Olives, Peppers & Relishes",potato
1971856,"POTATO SALAD, POTATO","Wegmans Food Markets, Inc. ",WEGMANS,"POTATOES, MAYONNAISE (SOYBEAN OIL, WATER, EGG YOLKS, DISTILLED VINEGAR, SALT, SUGAR, SPICE, LEMON JUICE CONCENTRATE, NATURAL FLAVOR, OLEORESIN PAPRIKA), CELERY, EGGS, WATER, ONIONS, MALTODEXTRIN, CULTURED DEXTROSE, SALT, DISTILLED VINEGAR, SPICES, SUGAR, PAPRIKA, CELERY SALT (SALT, CELERY SEED).",150.0,g,"Pickles, Olives, Peppers & Relishes",potato
2093190,"POTATO SALAD, POTATO",Rafael Padilla & Cia S. En C.,HEINEN'S,"POTATOES, SALAD DRESSING (SOYBEAN OIL, WATER, SUGAR, EGG YOLKS [EGG YOLKS, SALT], WHITE DISTILLED VINEGAR, SEA SALT, MODIFIED POTATO STARCH, LEMON JUICE, FRUIT AND VEGETABLE JUICE [FOR COLOR], XANTHAN GUM), CELERY, ONIONS, CARROTS, SWEET RELISH (PICKLES, CORN SYRUP, SALT, DISTILLED VINEGAR, WATER, SPICES, PEPPERS, XANTHAN GUM, CALCIUM CHLORIDE, NATURAL FLAVORS, TURMERIC), GREEN BELL PEPPERS, SEA SALT, RED BELL PEPPERS.",140.0,g,"Pickles, Olives, Peppers & Relishes",potato
2384133,"POTATO SALAD, POTATO","Publix Super Markets, Inc.",PUBLIX,"POTATOES, MAYONNAISE (SOYBEAN OIL, EGG YOLKS WITH SALT, WATER, VINEGAR, SUGAR, CORN SYRUP, SALT, SPICE, ONION POWDER, GARLIC POWDER CALCIUM DISODIUM EDTA [PRESERVATIVE]), SOUR CREAM (CULTURED PASTEURIZED CREAM AND MILK, WHEY, MODIFIED CORNSTARCH, SODIUM PHOSPHATE, GUAR GUM, CARRAGEENAN, CALCIUM SULFATE, LOCUST BEAN GUM, POTASSIUM SORBATE [PRESERVATIVE]), ONIONS, BACON (PORK CURED WITH WATER, SALT, SMOKE FLAVORING, SODIUM PHOSPHATE, SODIUM ERYTHORBATE, SODIUM NITRITE. MAY CONTAIN SUGAR, BROWN SUGAR, NATURAL FLAVORING), STONE GROUND MUSTARD (WATER, VINEGAR, MUSTARD SEED, SUGAR, SALT), SEASONING MIX (SALT, PEPPER, DEHYDRATED PARSLEY).",143.0,g,"Pickles, Olives, Peppers & Relishes",potato
2546612,"POTATO SEASONING, POTATO",Coborn's Incorporated,FOUR BROTHERS,"SALT, GARLIC, ONION, PEPPER, CHIVES, SPICES.",1.0,GRM,"Seasoning Mixes, Salts, Marinades & Tenderizers",potato
2159446,"POTATO STIX, POTATO","UTZ Quality Foods, LLC",UTZ,"POTATOES, COTTONSEED OIL, SALT. THIS IS A GLUTEN FREE FOOD.",28.0,g,"Chips, Pretzels & Snacks",potato
2421511,"POTATO STIX, POTATO",Yorkshire Food Sales Corp.,DALI-FRESH,"POTATOES, COTTONSEED OIL, SALT.",28.0,g,"Chips, Pretzels & Snacks",potato
2193205,"POTATO WEDGES, POTATO","Sun Company, Inc. (R&M)",7-ELEVEN,"POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CANOLA OIL, SOY BEAN OIL, COTTON SEED OIL SUNFLOWER OIL ,CORN OIL), BLEACHED ENRICHED WHEAT FLOUR (FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID) [WHEAT],SALT, TAPIOCA STARCH, DEXTROSE, LEAVENING (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE), SPICE AND COLORING, XANTHAN GUM, ANNATTO (COLOR), DEXTROSE, SODIUM ACID PYROPHOSPHATE ADDED TO PRESERVE NATURAL COLOR.",85.0999984741211,g,"French Fries, Potatoes & Onion Rings",potato
2638638,"ORGANIC POTATO PUFFS SHREDDED POTATOES, POTATO","Meijer, Inc.",MEIJER,"ORGANIC POTATOES, ORGANIC EXPELLER PRESSED CANOLA OIL, SEA SALT, ORGANIC CORN FLOUR, ORGANIC DEHYDRATED POTATO, ORGANIC APPLE JUICE CONCENTRATE (TO PROMOTE BROWNING), CITRIC ACID (TO PROMOTE COLOR RETENTION).",84.0,GRM,"French Fries, Potatoes & Onion Rings",potato
2031257,"ONE POTATO TWO POTATO, KETTLE POTATO CHIPS",Dieffenbach's Potato Chips,ONE POTATO TWO POTATO,"POTATOES, EXPELLER PRESSED SUNFLOWER OIL, ORGANIC VINEGAR POWDER (ORGANIC RICE MALTODEXTRIN, ORGANIC WHITE DISTILLED VINEGAR, EVAPORATED CANE SUGAR, SEA SALT, TAPIOCA MALTODEXTRIN, MALIC ACID, CITRIC ACID, TARTARIC ACID",28.0,g,"Chips, Pretzels & Snacks",potato
576920,POTATOES,THE LITTLE POTATO COMPANY,,,148.0,g,Pre-Packaged Fruit & Vegetables,potato
576921,POTATOES,THE LITTLE POTATO COMPANY,,,148.0,g,Pre-Packaged Fruit & Vegetables,potato
576924,POTATOES,THE LITTLE POTATO COMPANY,,,148.0,g,Pre-Packaged Fruit & Vegetables,potato
2017525,"DURUSSELS' POTATO FARM, POTATOES",Produce Marketing Association,DURUSSELS' POTATO FARM,POTATOES.,148.0,g,Pre-Packaged Fruit & Vegetables,potato
522090,POTATOES,CARRIAGE TRADE,,,148.0,g,Pre-Packaged Fruit & Vegetables,potato
1611539,POTATOES,Kitchen Farms Inc.,NOT A BRANDED ITEM,,148.0,g,Pre-Packaged Fruit & Vegetables,potato
1864190,POTATOES,McIlhenny Company,SPARTAN,"POTATOES*, WHEY (FROM MILK), SALT, CORN STARCH, ENRICHED BLEACHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), CHEDDAR CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), PARTIALLY HYDROGENATED SOYBEAN AND COTTONSEED OILS, ONIONS*, WHEY PROTEIN CONCENTRATE (FROM MILK), GARLIC*, MONOCALCIUM PHOSPHATE, SODIUM CASEINATE (FROM MILK), CITRIC ACID, MONO- AND DIGLYCERIDES, DISODIUM PHOSPHATE, NONFAT DRY MILK, PAPRIKA EXTRACT, (COLOR), ANNATTO EXTRACT (COLOR), MODIFIED WHEAT STARCH, YELLOW 5, AND YELLOW 6. (FRESHNESS PROTECTED BY SODIUM BISULFITE).",27.0,g,Vegetable and Lentil Mixes,potato
2021374,POTATOES,"Weis Markets, Inc.",WEIS,POTATOES. ,148.0,g,Pre-Packaged Fruit & Vegetables,potato
2021376,POTATOES,"Weis Markets, Inc.",WEIS,POTATOES. ,148.0,g,Pre-Packaged Fruit & Vegetables,potato
1663265,POTATOES,"Pro-Health, LLC",RANCH HAND BAKERS,,148.0,g,Pre-Packaged Fruit & Vegetables,potato
2089337,POTATOES,Sterman Masser Inc.,SIDE DELIGHTS,GRILLED POTATO PLANKS,148.0,g,Pre-Packaged Fruit & Vegetables,potato
579295,POTATOES,WADA FARMS,,,148.0,g,Pre-Packaged Fruit & Vegetables,potato
577682,POTATOES,WHITE RUSSET,,,148.0,g,Pre-Packaged Fruit & Vegetables,potato
1899290,POTATOES,Farm Fresh Direct LLC,NATURAL BLUSH,POTATOES,148.0,g,Pre-Packaged Fruit & Vegetables,potato
1664907,POTATOES,"Pro-Health, LLC",TEN IN TEXAS,,148.0,g,Pre-Packaged Fruit & Vegetables,potato
579304,POTATOES,CARRIAGE TRADE,,,148.0,g,Pre-Packaged Fruit & Vegetables,potato
2101170,"BAKED POTATO SOUP, POTATO","Supervalu, Inc.",CULINARY CIRCLE,"WATER, POTATOES, SOUR CREAM (CULTURED MILK AND CREAM), MILK (MILK, VITAMIN D3 ADDED), ONIONS, WHIPPING CREAM, POTATO FLAKES (DRIED POTATOES, MONOGLYCERIDES, SODIUM ACID PYROPHOSPHATE, CITRIC ACID, SODIUM BISULFITE AND BHA [PRESERVATIVES]), CONTAINS LESS THAN 2% OF FULLY COOKED BACON BITS WITH SMOKE FLAVOR ADDED (BACON BITS [CURED WITH WATER, SALT, SUGAR, SODIUM PHOSPHATES, SODIUM ERYTHORBATE, SODIUM NITRITE], SMOKE FLAVOR. MAY CONTAIN DEXTROSE, POTASSIUM CHLORIDE), RENDERED BACON FAT (TBHQ AND CITRIC ACID ADDED AS STABILIZERS), CHIVES, CHEDDAR CHEESE BASE (CHEDDAR CHEESE CONCENTRATE [CHEDDAR CHEESE {PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES}, WATER, SODIUM PHOSPHATE, ENZYMES], SALT, YEAST EXTRACT, CORN OIL, SWEET CREAM, BUTTER {CREAM, NATURAL FLAVORING}, WHEY {MILK}, SUGAR, MUSTARD SEED, NATURAL FLAVOR]), BUTTER (PASTEURIZED CREAM SALT), ENRICHED FLOUR (BLEACHED WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), MODIFIED CORN STARCH, CHICKEN BASE (COOKED CHICKEN, SALT, CHICKEN FAT, SUGAR, MALTODEXTRIN (FROM CORN), HYDROLYZED WHEAT GLUTEN, NATURAL FLAVORING, POTATO STARCH, YEAST EXTRACT), HAM BASE (COOKED HAM [CURED WITH WATER, SALT DEXTROSE, MODIFIED POTATO STARCH, SODIUM PHOSPHATE, SODIUM ERYTHORBATE, SODIUM NITRITE], SALT, POTATO FLOUR, HYDROLYZED WHEAT GLUTEN PROTEIN, BROWN SUGAR, SMOKE FLAVORING AND FLAVORINGS), SALT GRANULATED ONION, SPICES, GRANULATED GARLIC.",226.0,g,Other Soups,potato
2169252,"FRESH GNOCCHI WITH POTATO, POTATO",Rienzi & Sons Inc.,RIENZI,"REHYDRATED POTATOES 80% (WATER, POTATO FLAKES), WHEAT FLOUR, WHEAT STARCH, SALT, ACIDITY REGULATOR: LACTIC ACID, PRESERVATIVE: SORBIC ACID, NATURAL FLAVOURINGS. DUSTED WITH RICE FLOUR.",140.0,g,Pasta by Shape & Type,potato
2452382,"FRESH POTATO GNOCCHI, POTATO",F.Lli De Cecco Di Filippo Fara,DE CECCO,"MASHED POTATOES 75% (FRESH POTATOES EQUAL TO 27% OF THE FINISHED PRODUCT, WATER, POTATO STARCH EQUAL TO 13.5% OF THE FINISHED PRODUCT, DRIED POTATO FLAKES EQUAL TO 8% OF THE FINISHED PRODUCT), CORN FLOUR, CORNSTARCH, RICE FLOUR, SALT, PH CONTROL AGENT LACTIC ACID, PRESERVATIVE: POTASSIUM SORBATE.",125.0,g,Pasta by Shape & Type,potato
2405021,"MIXED VEGETABLES WITH POTATOES, POTATOES",Family Dollar Stores Inc.,CHESTNUT HILL,"WATER, CARROTS, POTATOES, PEAS, CORN, GREEN BEANS, CELERY, LIMA BEANS, SALT.",125.0,g,Canned Vegetables,potato
2461664,"POTATO BAKERY BREAD, POTATO","Bimbo Bakeries USA, Inc.",ALFARO'S,"ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, SUGAR, POTATO FLAKES, YEAST, VEGETABLE OIL (SOYBEAN), WHEAT GLUTEN, SEA SALT, BUTTER (CREAM, SALT), CULTURED WHEAT FLOUR, CONTAINS 0.5% OR LESS OF EACH OF THE FOLLOWING: NATURAL FLAVORS, CORN FLOUR, SOY LECITHIN, GRAIN VINEGAR, CITRIC ACID, TURMERIC & ANNATTO.",38.0,g,Breads & Buns,potato
2461665,"POTATO BAKERY BREAD, POTATO","Bimbo Bakeries USA, Inc.",ALFARO'S,"ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, SUGAR, POTATO FLAKES, YEAST, VEGETABLE OIL (SOYBEAN), WHEAT GLUTEN, SEA SALT, BUTTER (CREAM, SALT), CULTURED WHEAT FLOUR, CONTAINS 0.5% OR LESS OF EACH OF THE FOLLOWING: NATURAL FLAVORS, CORN FLOUR, SOY LECITHIN, GRAIN VINEGAR, CITRIC ACID, TURMERIC & ANNATTO.",38.0,g,Breads & Buns,potato
2462642,"POTATO BAKERY BREAD, POTATO","Bimbo Bakeries USA, Inc.",SARA LEE,"ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, SUGAR, POTATO FLAKES, YEAST, VEGETABLE OIL (SOYBEAN), WHEAT GLUTEN, SEA SALT, BUTTER (CREAM, SALT), CULTURED WHEAT FLOUR, CONTAINS 0.5% OR LESS OF EACH OF THE FOLLOWING: NATURAL FLAVORS, CORN FLOUR, SOY LECITHIN, GRAIN VINEGAR, CITRIC ACID, TURMERIC & ANNATTO.",38.0,g,Breads & Buns,potato
2462708,"POTATO BAKERY BREAD, POTATO","Bimbo Bakeries USA, Inc.",SARA LEE,"ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, SUGAR, POTATO FLAKES, YEAST, VEGETABLE OIL (SOYBEAN), WHEAT GLUTEN, SEA SALT, BUTTER (CREAM, SALT), CULTURED WHEAT FLOUR, CONTAINS 0.5% OR LESS OF EACH OF THE FOLLOWING: NATURAL FLAVORS, CORN FLOUR, SOY LECITHIN, GRAIN VINEGAR, CITRIC ACID, TURMERIC & ANNATTO.",38.0,g,Breads & Buns,potato
2157662,"POTATO BIG BUNS, POTATO",The Long Company,AUNT HATTIE'S,"ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, HIGH FRUCTOSE CORN SYRUP, RECONSTITUTED POTATOES (FROM POTATO FLAKE), SOYBEAN OIL, WHEAT GLUTEN, YEAST, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: SALT, DOUGH CONDITIONERS (CONTAINS ONE OR MORE OF THE FOLLOWING: SODIUM STEAROYL LACTYLATE, CALCIUM STEAROYL LACTYLATE, MONOGLYCERIDES, MONO- AND DIGLYCERIDES, DISTILLED MONOGLYCERIDES, CALCIUM PEROXIDE, CALCIUM IODATE, DATEM, ETHOXYLATED MONO- AND DIGLYCERIDES, AZODICARBONAMIDE, ENZYMES, ASCORBIC ACID), YELLOW CORN FLOUR, CALCIUM SULFATE, AMMONIUM SULFATE, CALCIUM CARBONATE, COLORED WITH EXTRACTS OF ANNATTO AND TURMERIC, SOY FLOUR, MONOCALCIUM 9 PHOSPHATE, SOY LECITHIN, CALCIUM PROPIONATE (TO RETARD SPOILAGE).",71.0,g,Breads & Buns,potato
2614761,"POTATO BURGER BUNS, POTATO",Innisfree Farm Inc,VERMONT BREAD COMPANY,"WHEAT FLOUR, WATER, SUGAR, CANOLA OIL, POTATO FLOUR, EGGS, CULTURED WHEAT STARCH, YEAST, SALT, FERMENTED POTATO FLOUR, VITAL WHEAT GLUTEN, VINEGAR, NATURAL FLAVOR, SOY LECITHIN, ANNATTO EXTRACT, CALCIUM SULFATE, ASCORBIC ACID, NATURAL ENZYMES",60.0,GRM,Breads & Buns,potato
